dataset,Classifier,weighting_strategy,hardness_metric,metric,gain_index,gain_disparity,n_runs,wins,win_rate
BCWDD,GaussianNB,curriculum,CB,Balanced Accuracy,-0.00727513227513225,0.015507108581605046,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,CB,F1 Score,-0.006098577740274003,0.018679877100852595,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,CB,Precision,0.012067416014784485,0.011679678720942516,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,CB,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,curriculum,CB,Specificity,0.009259259259259264,0.008018753738744807,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,CL,Balanced Accuracy,0.007275132275132286,0.015507108581605191,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,CL,F1 Score,0.005239195843163828,0.018653417779189583,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,CL,Precision,-0.011466699135637063,0.015492885130937882,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,CL,Recall,0.023809523809523798,0.023809523809523836,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,CL,Specificity,-0.0092592592592593,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,curriculum,CLD,Balanced Accuracy,0.011243386243386241,0.010882594359725306,3,3,1.0
BCWDD,GaussianNB,curriculum,CLD,F1 Score,0.00944650125528849,0.013793925892231072,3,3,1.0
BCWDD,GaussianNB,curriculum,CLD,Precision,-0.011079552407026924,0.015039195738089758,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,CLD,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,curriculum,CLD,Specificity,-0.0092592592592593,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,curriculum,DCP,Balanced Accuracy,0.008928571428571433,0.013346849253049546,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,DCP,F1 Score,0.0057116739910494,0.01802634215546147,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,DCP,Precision,-0.018462350487499484,0.02540227982371758,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,DCP,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,curriculum,DCP,Specificity,-0.013888888888888914,0.013888888888888895,3,0,0.0
BCWDD,GaussianNB,curriculum,DS,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,curriculum,DS,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,curriculum,DS,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,curriculum,DS,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,curriculum,DS,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,curriculum,F1,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,curriculum,F1,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,curriculum,F1,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,curriculum,F1,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,curriculum,F1,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,curriculum,F2,Balanced Accuracy,0.0016534391534390736,0.009532761445370155,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,F2,F1 Score,0.00027249196086021055,0.011871559698939955,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,F2,Precision,-0.0071216762892266266,0.014477417287099954,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,F2,Recall,0.007936507936507908,0.013746434980705326,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,F2,Specificity,-0.00462962962962965,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,curriculum,F3,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,curriculum,F3,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,curriculum,F3,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,curriculum,F3,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,curriculum,F3,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,curriculum,F4,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,curriculum,F4,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,curriculum,F4,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,curriculum,F4,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,curriculum,F4,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,curriculum,Harmfulness,Balanced Accuracy,0.00429894179894182,0.017249737243049124,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,Harmfulness,F1 Score,-0.0013486979903942025,0.02397583316906759,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,Harmfulness,Precision,-0.03156748645879078,0.03602272673869813,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,Harmfulness,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,curriculum,Harmfulness,Specificity,-0.023148148148148178,0.021215628217388184,3,0,0.0
BCWDD,GaussianNB,curriculum,LSC,Balanced Accuracy,0.0016534391534390736,0.009532761445370155,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSC,F1 Score,0.00027249196086021055,0.011871559698939955,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSC,Precision,-0.0071216762892266266,0.014477417287099954,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSC,Recall,0.007936507936507908,0.013746434980705326,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSC,Specificity,-0.00462962962962965,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,curriculum,LSR,Balanced Accuracy,0.0,0.011904761904761862,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSR,F1 Score,-0.00028491433510543135,0.012707719140018855,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSR,Precision,-0.0002519294733652755,0.002801860658543116,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSR,Recall,-3.700743415417188e-17,0.02380952380952378,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,LSR,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,curriculum,MV,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,curriculum,MV,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,curriculum,MV,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,curriculum,MV,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,curriculum,MV,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,curriculum,N1,Balanced Accuracy,0.008928571428571433,0.013346849253049546,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,N1,F1 Score,0.0057116739910494,0.01802634215546147,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,N1,Precision,-0.018462350487499484,0.02540227982371758,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,N1,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,curriculum,N1,Specificity,-0.013888888888888914,0.013888888888888895,3,0,0.0
BCWDD,GaussianNB,curriculum,N2,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,curriculum,N2,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,curriculum,N2,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,curriculum,N2,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,curriculum,N2,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,curriculum,TD_P,Balanced Accuracy,0.0009920634920634885,0.019816452733569835,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,TD_P,F1 Score,-0.002726820298749155,0.02469435759327175,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,TD_P,Precision,-0.02083516322646754,0.03926336964402016,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,TD_P,Recall,0.01587301587301589,0.03636964837266544,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,TD_P,Specificity,-0.013888888888888914,0.024056261216234446,3,0,0.0
BCWDD,GaussianNB,curriculum,TD_U,Balanced Accuracy,0.001984126984127014,0.018901348098470078,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,TD_U,F1 Score,-0.004686101327797528,0.026060430140737025,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,TD_U,Precision,-0.03737814405516263,0.03813032041279913,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,TD_U,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,curriculum,TD_U,Specificity,-0.02777777777777783,0.02405626121623445,3,0,0.0
BCWDD,GaussianNB,curriculum,kDN,Balanced Accuracy,0.006613756613756627,0.01643155853016536,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,kDN,F1 Score,0.0020637031748159305,0.023179523569133807,3,2,0.6666666666666666
BCWDD,GaussianNB,curriculum,kDN,Precision,-0.025509566837041347,0.03674777006939972,3,1,0.3333333333333333
BCWDD,GaussianNB,curriculum,kDN,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,curriculum,kDN,Specificity,-0.018518518518518563,0.02121562821738818,3,0,0.0
BCWDD,GaussianNB,self_paced,CB,Balanced Accuracy,-0.0039682539682539915,0.013746434980705359,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,CB,F1 Score,-0.004600883420722253,0.014617792199867582,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,CB,Precision,-0.0004656046870404514,0.0027974812221982586,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,CB,Recall,-0.007936507936507983,0.027492869961410718,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,CB,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,self_paced,CL,Balanced Accuracy,-0.004960317460317443,0.016511227159814835,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,CL,F1 Score,-0.0025606163709873306,0.020538594319134754,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,CL,Precision,0.019229630494072187,0.02007689389505972,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,CL,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,self_paced,CL,Specificity,0.013888888888888876,0.013888888888888895,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,CLD,Balanced Accuracy,-0.00727513227513225,0.014353528051726806,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,CLD,F1 Score,-0.006124725789146394,0.017839216635434103,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,CLD,Precision,0.01249562376006541,0.022792059407395086,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,CLD,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,self_paced,CLD,Specificity,0.009259259259259264,0.016037507477489613,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,DCP,Balanced Accuracy,-0.011904761904761937,0.011904761904761973,3,0,0.0
BCWDD,GaussianNB,self_paced,DCP,F1 Score,-0.013117402377854156,0.013109762787111918,3,0,0.0
BCWDD,GaussianNB,self_paced,DCP,Precision,-0.0014956789436593547,0.001593258490120753,3,0,0.0
BCWDD,GaussianNB,self_paced,DCP,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,self_paced,DCP,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,self_paced,DS,Balanced Accuracy,-0.003306878306878258,0.007511783526190953,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,DS,F1 Score,-0.0017008574763892244,0.010500448381509387,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,DS,Precision,0.012720545037618288,0.022590048664079456,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,DS,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,DS,Specificity,0.009259259259259264,0.016037507477489613,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F1,Balanced Accuracy,-0.0016534391534390736,0.0028638406209801483,3,0,0.0
BCWDD,GaussianNB,self_paced,F1,F1 Score,-0.0009228497600590746,0.0015984226721750647,3,0,0.0
BCWDD,GaussianNB,self_paced,F1,Precision,0.005772005772005762,0.0099974072586948,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F1,Recall,-0.007936507936507945,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,F1,Specificity,0.00462962962962965,0.008018753738744838,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F2,Balanced Accuracy,-0.0023148148148148806,0.012561785656893237,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F2,F1 Score,-0.0041050730186199536,0.014212730523349952,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F2,Precision,-0.008178758741657929,0.013797220159395244,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F2,Recall,-3.700743415417188e-17,0.02380952380952378,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F2,Specificity,-0.00462962962962965,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,self_paced,F3,Balanced Accuracy,-0.00727513227513225,0.014353528051726806,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F3,F1 Score,-0.006124725789146394,0.017839216635434103,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F3,Precision,0.01249562376006541,0.022792059407395086,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F3,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,self_paced,F3,Specificity,0.009259259259259264,0.016037507477489613,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F4,Balanced Accuracy,-0.0039682539682539915,0.013746434980705359,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F4,F1 Score,-0.004600883420722253,0.014617792199867582,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F4,Precision,-0.0004656046870404514,0.0027974812221982586,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F4,Recall,-0.007936507936507983,0.027492869961410718,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,F4,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,self_paced,Harmfulness,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,self_paced,Harmfulness,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,self_paced,Harmfulness,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,self_paced,Harmfulness,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,Harmfulness,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,self_paced,LSC,Balanced Accuracy,-0.003306878306878258,0.007511783526190953,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,LSC,F1 Score,-0.0017008574763892244,0.010500448381509387,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,LSC,Precision,0.012720545037618288,0.022590048664079456,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,LSC,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,LSC,Specificity,0.009259259259259264,0.016037507477489613,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,LSR,Balanced Accuracy,-0.0009920634920634515,0.009770692263686672,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,LSR,F1 Score,0.001863251941769839,0.01290558679402873,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,LSR,Precision,0.019454551771625066,0.019732463883046884,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,LSR,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,LSR,Specificity,0.013888888888888876,0.013888888888888895,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,MV,Balanced Accuracy,-0.005621693121693139,0.010882594359725084,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,MV,F1 Score,-0.005129424646937923,0.01370235145064142,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,MV,Precision,0.0054632490679003,0.01282669234024682,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,MV,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,MV,Specificity,0.004629629629629613,0.008018753738744774,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,N1,Balanced Accuracy,-0.0039682539682539915,0.006873217490352727,3,0,0.0
BCWDD,GaussianNB,self_paced,N1,F1 Score,-0.004315969085616822,0.007475477740184926,3,0,0.0
BCWDD,GaussianNB,self_paced,N1,Precision,-0.00021367521367517592,0.0003700963264035408,3,0,0.0
BCWDD,GaussianNB,self_paced,N1,Recall,-0.007936507936507945,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,N1,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,self_paced,N2,Balanced Accuracy,-0.0009920634920634515,0.009770692263686672,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,N2,F1 Score,0.001863251941769839,0.01290558679402873,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,N2,Precision,0.019454551771625066,0.019732463883046884,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,N2,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,N2,Specificity,0.013888888888888876,0.013888888888888895,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,TD_P,Balanced Accuracy,-0.0039682539682539915,0.013746434980705359,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,TD_P,F1 Score,-0.004600883420722253,0.014617792199867582,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,TD_P,Precision,-0.0004656046870404514,0.0027974812221982586,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,TD_P,Recall,-0.007936507936507983,0.027492869961410718,3,1,0.3333333333333333
BCWDD,GaussianNB,self_paced,TD_P,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,self_paced,TD_U,Balanced Accuracy,-0.006283068783068835,0.005979874775140575,3,0,0.0
BCWDD,GaussianNB,self_paced,TD_U,F1 Score,-0.008197723662994686,0.007148502216784791,3,0,0.0
BCWDD,GaussianNB,self_paced,TD_U,Precision,-0.008983911720723955,0.012911940222557747,3,0,0.0
BCWDD,GaussianNB,self_paced,TD_U,Recall,-0.007936507936507945,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,self_paced,TD_U,Specificity,-0.00462962962962965,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,self_paced,kDN,Balanced Accuracy,-0.004960317460317443,0.016511227159814835,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,kDN,F1 Score,-0.0025606163709873306,0.020538594319134754,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,kDN,Precision,0.019229630494072187,0.02007689389505972,3,2,0.6666666666666666
BCWDD,GaussianNB,self_paced,kDN,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,self_paced,kDN,Specificity,0.013888888888888876,0.013888888888888895,3,2,0.6666666666666666
BCWDD,GaussianNB,static,CB,Balanced Accuracy,-0.011904761904761937,0.011904761904761973,3,0,0.0
BCWDD,GaussianNB,static,CB,F1 Score,-0.013117402377854156,0.013109762787111918,3,0,0.0
BCWDD,GaussianNB,static,CB,Precision,-0.0014956789436593547,0.001593258490120753,3,0,0.0
BCWDD,GaussianNB,static,CB,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,static,CB,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,static,CL,Balanced Accuracy,0.013558201058201047,0.009532761445370333,3,3,1.0
BCWDD,GaussianNB,static,CL,F1 Score,0.012936456992435211,0.012117696061941189,3,3,1.0
BCWDD,GaussianNB,static,CL,Precision,-0.004758244975636261,0.015567343674708946,3,2,0.6666666666666666
BCWDD,GaussianNB,static,CL,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,static,CL,Specificity,-0.00462962962962965,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,static,CLD,Balanced Accuracy,0.011243386243386241,0.010882594359725306,3,3,1.0
BCWDD,GaussianNB,static,CLD,F1 Score,0.00944650125528849,0.013793925892231072,3,3,1.0
BCWDD,GaussianNB,static,CLD,Precision,-0.011079552407026924,0.015039195738089758,3,1,0.3333333333333333
BCWDD,GaussianNB,static,CLD,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,static,CLD,Specificity,-0.0092592592592593,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,static,DCP,Balanced Accuracy,0.008928571428571433,0.013346849253049546,3,2,0.6666666666666666
BCWDD,GaussianNB,static,DCP,F1 Score,0.0057116739910494,0.01802634215546147,3,2,0.6666666666666666
BCWDD,GaussianNB,static,DCP,Precision,-0.018462350487499484,0.02540227982371758,3,1,0.3333333333333333
BCWDD,GaussianNB,static,DCP,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,static,DCP,Specificity,-0.013888888888888914,0.013888888888888895,3,0,0.0
BCWDD,GaussianNB,static,DS,Balanced Accuracy,-0.00958994708994713,0.015507108581605013,3,1,0.3333333333333333
BCWDD,GaussianNB,static,DS,F1 Score,-0.009553292959695092,0.01871443507665276,3,1,0.3333333333333333
BCWDD,GaussianNB,static,DS,Precision,0.005238327790347423,0.012992103329824253,3,1,0.3333333333333333
BCWDD,GaussianNB,static,DS,Recall,-0.023809523809523836,0.023809523809523836,3,0,0.0
BCWDD,GaussianNB,static,DS,Specificity,0.004629629629629613,0.008018753738744774,3,1,0.3333333333333333
BCWDD,GaussianNB,static,F1,Balanced Accuracy,-0.003968253968253954,0.006873217490352663,3,0,0.0
BCWDD,GaussianNB,static,F1,F1 Score,-0.004377564979480164,0.007582164957893854,3,0,0.0
BCWDD,GaussianNB,static,F1,Precision,-0.0010570824524313016,0.0018309205154005254,3,0,0.0
BCWDD,GaussianNB,static,F1,Recall,-0.007936507936507945,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,static,F1,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,static,F2,Balanced Accuracy,0.005621693121693065,0.01088259435972521,3,2,0.6666666666666666
BCWDD,GaussianNB,static,F2,F1 Score,0.0045494232626511755,0.013867734695167234,3,2,0.6666666666666666
BCWDD,GaussianNB,static,F2,Precision,-0.00611157527912561,0.015304814951404106,3,2,0.6666666666666666
BCWDD,GaussianNB,static,F2,Recall,0.015873015873015855,0.013746434980705359,3,2,0.6666666666666666
BCWDD,GaussianNB,static,F2,Specificity,-0.00462962962962965,0.008018753738744838,3,0,0.0
BCWDD,GaussianNB,static,F3,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,static,F3,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,static,F3,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,static,F3,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,static,F3,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,static,F4,Balanced Accuracy,-0.007936507936507945,0.006873217490352695,3,0,0.0
BCWDD,GaussianNB,static,F4,F1 Score,-0.008693534065096986,0.007529388257193817,3,0,0.0
BCWDD,GaussianNB,static,F4,Precision,-0.0012707576661064774,0.0016767898699137317,3,0,0.0
BCWDD,GaussianNB,static,F4,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,static,F4,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,static,Harmfulness,Balanced Accuracy,0.00429894179894182,0.017249737243049124,3,1,0.3333333333333333
BCWDD,GaussianNB,static,Harmfulness,F1 Score,-0.0013486979903942025,0.02397583316906759,3,1,0.3333333333333333
BCWDD,GaussianNB,static,Harmfulness,Precision,-0.03156748645879078,0.03602272673869813,3,1,0.3333333333333333
BCWDD,GaussianNB,static,Harmfulness,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,static,Harmfulness,Specificity,-0.023148148148148178,0.021215628217388184,3,0,0.0
BCWDD,GaussianNB,static,LSC,Balanced Accuracy,-0.003968253968253954,0.006873217490352663,3,0,0.0
BCWDD,GaussianNB,static,LSC,F1 Score,-0.004377564979480164,0.007582164957893854,3,0,0.0
BCWDD,GaussianNB,static,LSC,Precision,-0.0010570824524313016,0.0018309205154005254,3,0,0.0
BCWDD,GaussianNB,static,LSC,Recall,-0.007936507936507945,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,static,LSC,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,static,LSR,Balanced Accuracy,-0.003968253968253954,0.006873217490352663,3,0,0.0
BCWDD,GaussianNB,static,LSR,F1 Score,-0.004377564979480164,0.007582164957893854,3,0,0.0
BCWDD,GaussianNB,static,LSR,Precision,-0.0010570824524313016,0.0018309205154005254,3,0,0.0
BCWDD,GaussianNB,static,LSR,Recall,-0.007936507936507945,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,static,LSR,Specificity,0.0,0.0,3,0,0.0
BCWDD,GaussianNB,static,MV,Balanced Accuracy,-0.003306878306878258,0.009532761445370085,3,1,0.3333333333333333
BCWDD,GaussianNB,static,MV,F1 Score,-0.0016747094275168333,0.011858016190544284,3,1,0.3333333333333333
BCWDD,GaussianNB,static,MV,Precision,0.012292337292337363,0.011293190901559592,3,2,0.6666666666666666
BCWDD,GaussianNB,static,MV,Recall,-0.01587301587301589,0.013746434980705392,3,0,0.0
BCWDD,GaussianNB,static,MV,Specificity,0.009259259259259264,0.008018753738744807,3,2,0.6666666666666666
BCWDD,GaussianNB,static,N1,Balanced Accuracy,0.006613756613756627,0.009532761445370333,3,2,0.6666666666666666
BCWDD,GaussianNB,static,N1,F1 Score,0.002306839125540342,0.012606659647303115,3,2,0.6666666666666666
BCWDD,GaussianNB,static,N1,Precision,-0.024629479688856242,0.017552924092062338,3,0,0.0
BCWDD,GaussianNB,static,N1,Recall,0.031746031746031744,0.013746434980705423,3,3,1.0
BCWDD,GaussianNB,static,N1,Specificity,-0.018518518518518528,0.008018753738744807,3,0,0.0
BCWDD,GaussianNB,static,N2,Balanced Accuracy,-0.006283068783068835,0.005979874775140575,3,0,0.0
BCWDD,GaussianNB,static,N2,F1 Score,-0.008197723662994686,0.007148502216784791,3,0,0.0
BCWDD,GaussianNB,static,N2,Precision,-0.008983911720723955,0.012911940222557747,3,0,0.0
